Match ID,Match,Venue,Scorer Version,Substitutions Applied,Substitution Details,Innings Order,Batting Team,Batting Team ID,Batting Manager ID,Over Number,Ball Number,Valid Ball?,Batter,Batter ID,Batter Order,Non Strike Batter,Non Strike Batter ID,Bowler,Bowler ID,Bowling Team,Bowling Team ID,Bowling Manager ID,Runs Bat,Runs Extra,Extras Type,Dismissed Batter,Dismissed Batter ID,Progressive Runs,Progressive Wickets,Match Toss,Match Result
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,1,Yes,Umar,b297a17721f04c9e,2,Owais,8578b7ea27d3db7a,Talha,3c6c1ce2283f2cad,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,0,None,None,,31,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,2,Yes,Owais,8578b7ea27d3db7a,1,Umar,b297a17721f04c9e,Talha,3c6c1ce2283f2cad,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,0,None,None,,32,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,3,Yes,Umar,b297a17721f04c9e,2,Owais,8578b7ea27d3db7a,Talha,3c6c1ce2283f2cad,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,0,None,None,,33,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,4,Yes,Owais,8578b7ea27d3db7a,1,Umar,b297a17721f04c9e,Talha,3c6c1ce2283f2cad,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,0,None,None,,34,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,5,Yes,Umar,b297a17721f04c9e,2,Owais,8578b7ea27d3db7a,Talha,3c6c1ce2283f2cad,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,6,0,None,None,,40,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,6,Yes,Umar,b297a17721f04c9e,2,Owais,8578b7ea27d3db7a,Talha,3c6c1ce2283f2cad,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,6,0,None,None,,46,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,2,1,Yes,Owais,8578b7ea27d3db7a,1,Umar,b297a17721f04c9e,Asad,cb6a82a221ede7fc,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,0,None,None,,46,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,2,2,Yes,Owais,8578b7ea27d3db7a,1,Umar,b297a17721f04c9e,Asad,cb6a82a221ede7fc,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,0,None,None,,47,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,2,3,Yes,Umar,b297a17721f04c9e,2,Owais,8578b7ea27d3db7a,Asad,cb6a82a221ede7fc,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,0,None,None,,48,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,2,3,No,Owais,8578b7ea27d3db7a,1,Umar,b297a17721f04c9e,Asad,cb6a82a221ede7fc,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,1,Wide,None,,49,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,2,4,Yes,Owais,8578b7ea27d3db7a,1,Umar,b297a17721f04c9e,Asad,cb6a82a221ede7fc,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,6,0,None,None,,55,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,2,5,Yes,Owais,8578b7ea27d3db7a,1,Umar,b297a17721f04c9e,Asad,cb6a82a221ede7fc,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,6,0,None,None,,61,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,2,6,Yes,Owais,8578b7ea27d3db7a,1,Umar,b297a17721f04c9e,Asad,cb6a82a221ede7fc,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,0,None,None,,61,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,0,No,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,1,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,0,No,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,2,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,1,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,6,0,None,None,,8,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,2,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,4,0,None,None,,12,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,2,No,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,13,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,3,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,4,0,None,None,,17,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,4,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,0,None,None,,18,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,5,Yes,Mashaal,aa2948e74ae0ff63,2,Hassan,6189a26dbc8dcefb,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,6,0,None,None,,24,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,5,No,Mashaal,aa2948e74ae0ff63,2,Hassan,6189a26dbc8dcefb,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,25,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,5,No,Mashaal,aa2948e74ae0ff63,2,Hassan,6189a26dbc8dcefb,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,26,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,0,6,Yes,Mashaal,aa2948e74ae0ff63,2,Hassan,6189a26dbc8dcefb,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,6,0,None,None,,32,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,0,No,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,33,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,0,No,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,34,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,1,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,34,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,1,No,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,35,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,2,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,4,0,None,None,,39,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,2,No,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,40,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,3,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,40,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,3,No,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,No Ball,None,,41,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,4,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,6,0,None,None,,47,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,5,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,47,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,1,6,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,3,0,None,None,,50,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,2,1,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Yousuf,739d7b09bdaf5e9c,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,50,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,2,2,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Yousuf,739d7b09bdaf5e9c,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,50,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,2,3,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Yousuf,739d7b09bdaf5e9c,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,0,None,None,,51,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,2,4,Yes,Mashaal,aa2948e74ae0ff63,2,Hassan,6189a26dbc8dcefb,Yousuf,739d7b09bdaf5e9c,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,0,None,None,,52,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,2,5,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Yousuf,739d7b09bdaf5e9c,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,52,0,Pandiya Associates,Pandiya Associates won
M9,MHK Royales vs Pandiya Associates,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),2,MHK Royales,4971c062ff605430,6189a26dbc8dcefb,2,6,Yes,Hassan,6189a26dbc8dcefb,1,Mashaal,aa2948e74ae0ff63,Yousuf,739d7b09bdaf5e9c,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,6,0,None,None,,58,0,Pandiya Associates,Pandiya Associates won
