Match ID,Match,Venue,Scorer Version,Substitutions Applied,Substitution Details,Innings Order,Batting Team,Batting Team ID,Batting Manager ID,Over Number,Ball Number,Valid Ball?,Batter,Batter ID,Batter Order,Non Strike Batter,Non Strike Batter ID,Bowler,Bowler ID,Bowling Team,Bowling Team ID,Bowling Manager ID,Runs Bat,Runs Extra,Extras Type,Dismissed Batter,Dismissed Batter ID,Progressive Runs,Progressive Wickets,Match Toss,Match Result
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,1,2,Yes,Qambar,eee756955468e476,2,Azen,ab6174c7950eb199,Umar,0e88b0b4606c391e,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,0,None,None,,24,0,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,1,3,Yes,Azen,ab6174c7950eb199,1,Qambar,eee756955468e476,Umar,0e88b0b4606c391e,Pandiya Associates,5e07309bd856551a,29048bbee8105098,2,0,None,None,,26,0,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,1,4,Yes,Azen,ab6174c7950eb199,1,Qambar,eee756955468e476,Umar,0e88b0b4606c391e,Pandiya Associates,5e07309bd856551a,29048bbee8105098,6,0,None,None,,32,0,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,1,5,Yes,Azen,ab6174c7950eb199,1,Qambar,eee756955468e476,Umar,0e88b0b4606c391e,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,0,None,Azen,ab6174c7950eb199,32,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,1,6,Yes,Hashir,3fa0bb84f0b4069c,3,Qambar,eee756955468e476,Umar,0e88b0b4606c391e,Pandiya Associates,5e07309bd856551a,29048bbee8105098,4,0,None,None,,36,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,0,No,Qambar,eee756955468e476,2,Hashir,3fa0bb84f0b4069c,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,1,Wide,None,,37,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,1,Yes,Qambar,eee756955468e476,2,Hashir,3fa0bb84f0b4069c,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,6,0,None,None,,43,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,2,Yes,Qambar,eee756955468e476,2,Hashir,3fa0bb84f0b4069c,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,0,None,None,,43,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,2,No,Qambar,eee756955468e476,2,Hashir,3fa0bb84f0b4069c,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,1,Wide,None,,44,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,2,No,Qambar,eee756955468e476,2,Hashir,3fa0bb84f0b4069c,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,1,Wide,None,,45,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,2,No,Qambar,eee756955468e476,2,Hashir,3fa0bb84f0b4069c,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,1,Wide,None,,46,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,3,Yes,Qambar,eee756955468e476,2,Hashir,3fa0bb84f0b4069c,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,0,None,None,,46,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,4,Yes,Qambar,eee756955468e476,2,Hashir,3fa0bb84f0b4069c,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,0,None,None,,47,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,5,Yes,Hashir,3fa0bb84f0b4069c,3,Qambar,eee756955468e476,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,0,None,None,,47,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,5,No,Hashir,3fa0bb84f0b4069c,3,Qambar,eee756955468e476,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,1,No Ball,None,,48,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,1,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,6,Yes,Hashir,3fa0bb84f0b4069c,3,Qambar,eee756955468e476,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,0,None,None,,48,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,2,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,1,Yes,Owais,29048bbee8105098,1,Moiz,c36e19e88f7d0d48,Azen,ab6174c7950eb199,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,4,0,None,None,,4,0,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,2,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,2,Yes,Owais,29048bbee8105098,1,Moiz,c36e19e88f7d0d48,Azen,ab6174c7950eb199,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,1,0,None,None,,5,0,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,2,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,3,Yes,Moiz,c36e19e88f7d0d48,2,Owais,29048bbee8105098,Azen,ab6174c7950eb199,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,0,0,None,None,,5,0,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,2,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,4,Yes,Moiz,c36e19e88f7d0d48,2,Owais,29048bbee8105098,Azen,ab6174c7950eb199,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,2,0,None,None,,7,0,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,2,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,5,Yes,Moiz,c36e19e88f7d0d48,2,Owais,29048bbee8105098,Azen,ab6174c7950eb199,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,0,0,None,Moiz,c36e19e88f7d0d48,7,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,2,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,6,Yes,Umar,0e88b0b4606c391e,3,Owais,29048bbee8105098,Azen,ab6174c7950eb199,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,0,0,None,None,,7,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,2,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,0,No,Owais,29048bbee8105098,1,Umar,0e88b0b4606c391e,Qambar,eee756955468e476,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,0,1,Wide,None,,8,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,2,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,1,Yes,Owais,29048bbee8105098,1,Umar,0e88b0b4606c391e,Qambar,eee756955468e476,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,6,0,None,None,,14,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,2,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,2,Yes,Owais,29048bbee8105098,1,Umar,0e88b0b4606c391e,Qambar,eee756955468e476,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,6,0,None,None,,20,1,Naan CC,Naan CC won
M1,Naan CC vs Pandiya Associates,Ground 1,1.1.0,0,None,2,Pandiya Associates,5e07309bd856551a,29048bbee8105098,1,3,Yes,Owais,29048bbee8105098,1,Umar,0e88b0b4606c391e,Qambar,eee756955468e476,Naan CC,77cd285d020c1497,3fa0bb84f0b4069c,0,0,None,Owais,29048bbee8105098,20,2,Naan CC,Naan CC won

Substitution Log
Step,Playing Team,Player Out,Player In,From Team
0,None,None,None,None
