Match ID,Match,Venue,Scorer Version,Substitutions Applied,Substitution Details,Innings Order,Batting Team,Batting Team ID,Batting Manager ID,Over Number,Ball Number,Valid Ball?,Batter,Batter ID,Batter Order,Non Strike Batter,Non Strike Batter ID,Bowler,Bowler ID,Bowling Team,Bowling Team ID,Bowling Manager ID,Runs Bat,Runs Extra,Extras Type,Dismissed Batter,Dismissed Batter ID,Progressive Runs,Progressive Wickets,Match Toss,Match Result
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,0,1,Yes,Sanawar,3f4460d082a9c57c,1,Ahmad,8e3d02974700f710,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,0,None,None,,1,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,0,1,No,Ahmad,8e3d02974700f710,2,Sanawar,3f4460d082a9c57c,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,No Ball,None,,2,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,0,2,Yes,Ahmad,8e3d02974700f710,2,Sanawar,3f4460d082a9c57c,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,4,0,None,None,,6,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,0,3,Yes,Ahmad,8e3d02974700f710,2,Sanawar,3f4460d082a9c57c,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,6,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,0,4,Yes,Ahmad,8e3d02974700f710,2,Sanawar,3f4460d082a9c57c,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,4,0,None,None,,10,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,0,4,No,Ahmad,8e3d02974700f710,2,Sanawar,3f4460d082a9c57c,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,11,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,0,5,Yes,Ahmad,8e3d02974700f710,2,Sanawar,3f4460d082a9c57c,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,6,0,None,None,,17,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,0,6,Yes,Ahmad,8e3d02974700f710,2,Sanawar,3f4460d082a9c57c,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,17,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,1,1,Yes,Sanawar,3f4460d082a9c57c,1,Ahmad,8e3d02974700f710,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,17,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,1,2,Yes,Sanawar,3f4460d082a9c57c,1,Ahmad,8e3d02974700f710,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,17,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,1,2,No,Sanawar,3f4460d082a9c57c,1,Ahmad,8e3d02974700f710,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,18,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,1,3,Yes,Sanawar,3f4460d082a9c57c,1,Ahmad,8e3d02974700f710,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,18,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,1,4,Yes,Sanawar,3f4460d082a9c57c,1,Ahmad,8e3d02974700f710,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,4,0,None,None,,22,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,1,5,Yes,Sanawar,3f4460d082a9c57c,1,Ahmad,8e3d02974700f710,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,22,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,1,5,No,Sanawar,3f4460d082a9c57c,1,Ahmad,8e3d02974700f710,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,23,0,Quadra Nemesis,Quadra Nemesis won
M10,Pandiya Associates vs Quadra Nemesis,Ground 1,1.3.0,1,Pandiya Associates: Baloch -> Yousuf (from Naan CC),1,Quadra Nemesis,1f7eef147fba8be6,4945d60a2587cfde,1,6,Yes,Sanawar,3f4460d082a9c57c,1,Ahmad,8e3d02974700f710,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,2,0,None,None,,25,0,Quadra Nemesis,Quadra Nemesis won
