Match ID,Match,Venue,Scorer Version,Substitutions Applied,Substitution Details,Innings Order,Batting Team,Batting Team ID,Batting Manager ID,Over Number,Ball Number,Valid Ball?,Batter,Batter ID,Batter Order,Non Strike Batter,Non Strike Batter ID,Bowler,Bowler ID,Bowling Team,Bowling Team ID,Bowling Manager ID,Runs Bat,Runs Extra,Extras Type,Dismissed Batter,Dismissed Batter ID,Progressive Runs,Progressive Wickets,Match Toss,Match Result
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,2,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,1,6,Yes,Mashaal,c36e19e88f7d0d47,2,Talha,a2b317262b1f608d,Owais,29048bbee8105098,Pandiya Associates,5e07309bd856551a,29048bbee8105098,4,0,None,None,,45,1,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,2,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,2,1,Yes,Talha,a2b317262b1f608d,3,Mashaal,c36e19e88f7d0d47,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,0,None,None,,45,1,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,2,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,2,2,Yes,Talha,a2b317262b1f608d,3,Mashaal,c36e19e88f7d0d47,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,0,None,None,,45,1,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,2,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,2,3,Yes,Talha,a2b317262b1f608d,3,Mashaal,c36e19e88f7d0d47,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,6,0,None,None,,51,1,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,2,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,2,4,Yes,Talha,a2b317262b1f608d,3,Mashaal,c36e19e88f7d0d47,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,0,None,None,,51,1,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,2,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,2,5,Yes,Talha,a2b317262b1f608d,3,Mashaal,c36e19e88f7d0d47,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,0,None,None,,51,1,MHK Royales,Pandiya Associates won
M3,MHK Royales vs Pandiya Associates,Ground 1,1.1.0,0,None,2,MHK Royales,8a7bb34d0a736b7a,032c752dc2d53336,2,6,Yes,Talha,a2b317262b1f608d,3,Mashaal,c36e19e88f7d0d47,Moiz,c36e19e88f7d0d48,Pandiya Associates,5e07309bd856551a,29048bbee8105098,0,0,None,None,,51,1,MHK Royales,Pandiya Associates won

Substitution Log
Step,Playing Team,Player Out,Player In,From Team
0,None,None,None,None
