Match ID,Match,Venue,Scorer Version,Substitutions Applied,Substitution Details,Innings Order,Batting Team,Batting Team ID,Batting Manager ID,Over Number,Ball Number,Valid Ball?,Batter,Batter ID,Batter Order,Non Strike Batter,Non Strike Batter ID,Bowler,Bowler ID,Bowling Team,Bowling Team ID,Bowling Manager ID,Runs Bat,Runs Extra,Extras Type,Dismissed Batter,Dismissed Batter ID,Progressive Runs,Progressive Wickets,Match Toss,Match Result
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,0,1,Yes,Qambar,245ae19524cf8bf7,1,Azen,f7491d5900917577,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,0,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,0,1,No,Qambar,245ae19524cf8bf7,1,Azen,f7491d5900917577,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,1,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,0,2,Yes,Qambar,245ae19524cf8bf7,1,Azen,f7491d5900917577,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,0,None,None,,2,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,0,3,Yes,Azen,f7491d5900917577,2,Qambar,245ae19524cf8bf7,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,2,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,0,4,Yes,Azen,f7491d5900917577,2,Qambar,245ae19524cf8bf7,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,0,None,None,,3,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,0,5,Yes,Qambar,245ae19524cf8bf7,1,Azen,f7491d5900917577,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,3,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,0,5,No,Qambar,245ae19524cf8bf7,1,Azen,f7491d5900917577,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,4,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,0,6,Yes,Qambar,245ae19524cf8bf7,1,Azen,f7491d5900917577,Owais,8578b7ea27d3db7a,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,4,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,1,1,Yes,Azen,f7491d5900917577,2,Qambar,245ae19524cf8bf7,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,4,0,None,None,,8,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,1,1,No,Azen,f7491d5900917577,2,Qambar,245ae19524cf8bf7,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,1,Wide,None,,9,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,1,2,Yes,Azen,f7491d5900917577,2,Qambar,245ae19524cf8bf7,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,9,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,1,3,Yes,Azen,f7491d5900917577,2,Qambar,245ae19524cf8bf7,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,9,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,1,4,Yes,Azen,f7491d5900917577,2,Qambar,245ae19524cf8bf7,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,0,None,None,,10,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,1,5,Yes,Qambar,245ae19524cf8bf7,1,Azen,f7491d5900917577,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,0,None,None,,11,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,1,6,Yes,Azen,f7491d5900917577,2,Qambar,245ae19524cf8bf7,Umar,b297a17721f04c9e,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,0,None,None,,12,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,2,1,Yes,Azen,f7491d5900917577,2,Qambar,245ae19524cf8bf7,Moiz,82774d7cf4b31220,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,None,,12,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,2,2,Yes,Azen,f7491d5900917577,2,Qambar,245ae19524cf8bf7,Moiz,82774d7cf4b31220,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,1,0,None,None,,13,0,Pandiya Associates,Naan CC won
M7,Pandiya Associates vs Naan CC,Ground 1,1.3.0,0,None,1,Naan CC,3bc98e4afa971530,b3962daecb26fb11,2,3,Yes,Qambar,245ae19524cf8bf7,1,Azen,f7491d5900917577,Moiz,82774d7cf4b31220,Pandiya Associates,c9d4d006b98c5683,8578b7ea27d3db7a,0,0,None,Qambar,245ae19524cf8bf7,13,1,Pandiya Associates,Naan CC won
